transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn
10,4/14/2019,10:40:38,8,45,0,N,1,2,64,1,0.8,0.8,N
10,4/14/2019,10:40:38,8,45,0,N,1,5,75,1,3.5,3.5,N
11,4/14/2019,10:40:10,8,45,0,N,1,1,44,1,2.5,2.5,N
11,4/14/2019,10:40:10,8,45,0,N,1,5,78,1,4.5,4.5,N
12,4/14/2019,10:53:47,8,45,0,Y,1,1,45,2,6,3,N
13,4/14/2019,10:04:39,8,15,8269,N,1,1,22,1,2,2,N
13,4/14/2019,10:04:39,8,15,8269,N,7,1,10,1,10,10,N
14,4/14/2019,9:28:10,8,42,0,Y,1,1,30,1,3,3,N
15,4/14/2019,10:36:11,8,15,8323,Y,1,1,28,1,2,2,N
16,4/14/2019,10:58:56,8,42,0,N,1,1,40,1,3.75,3.75,N
16,4/14/2019,10:58:56,8,42,0,N,1,2,65,1,0.8,0.8,N
17,4/14/2019,8:51:23,8,15,8412,Y,1,1,52,1,2.5,2.5,N
17,4/14/2019,8:51:23,8,15,8412,Y,1,5,76,1,3.5,3.5,N
18,4/14/2019,8:07:06,8,15,0,Y,1,1,28,1,2,2,N
19,4/14/2019,9:00:37,8,42,0,Y,1,1,23,1,2.5,2.5,N
20,4/14/2019,10:17:26,8,42,0,Y,1,1,38,2,7.5,3.75,N
20,4/14/2019,10:17:26,8,42,0,Y,1,2,64,2,1.6,0.8,N
21,4/14/2019,9:33:15,8,45,0,Y,1,1,40,1,3.75,3.75,N
21,4/14/2019,9:33:15,8,45,0,Y,1,2,65,2,1.6,0.8,N
22,4/14/2019,8:39:44,8,45,8261,Y,1,1,23,1,2.5,2.5,N
22,4/14/2019,8:39:44,8,45,8261,Y,1,5,79,1,3.75,3.75,N
23,4/14/2019,9:30:46,8,42,0,N,1,1,43,2,6,3,N
23,4/14/2019,9:30:46,8,42,0,N,1,5,79,1,3.75,3.75,N
24,4/14/2019,9:52:14,8,42,8326,Y,1,1,22,1,2,2,N
25,4/14/2019,9:28:38,8,15,0,N,1,1,28,1,2,2,N
26,4/14/2019,9:56:06,8,45,0,Y,1,1,33,1,3.5,3.5,N
26,4/14/2019,9:56:06,8,45,0,Y,1,5,72,1,3.25,3.25,N
26,4/14/2019,9:56:06,8,45,0,Y,7,1,16,1,8.95,8.95,N
27,4/14/2019,9:52:50,8,15,0,N,1,1,32,1,3,3,N
28,4/14/2019,9:20:36,8,15,0,Y,1,1,31,1,2.2,2.2,N
29,4/14/2019,10:46:27,8,15,0,Y,1,1,50,1,2.5,2.5,N
30,4/14/2019,8:39:05,8,42,0,Y,1,1,50,1,2.5,2.5,N
31,4/14/2019,8:47:13,8,45,0,Y,1,1,35,1,3.1,3.1,N
31,4/14/2019,8:47:13,8,45,0,Y,1,5,77,1,3,3,N
32,4/14/2019,8:17:19,8,15,0,Y,1,1,37,2,6,3,N
32,4/14/2019,8:17:19,8,15,0,Y,1,2,63,2,1.6,0.8,N
33,4/14/2019,10:19:02,8,42,0,N,1,1,46,2,5,2.5,N
34,4/14/2019,10:43:05,8,42,0,N,1,1,22,2,4,2,N
35,4/14/2019,9:54:10,8,42,0,N,1,1,48,1,2.5,2.5,N
36,4/14/2019,8:09:41,8,42,0,Y,1,1,38,1,3.75,3.75,N
36,4/14/2019,8:09:41,8,42,0,Y,1,2,63,1,0.8,0.8,N
37,4/14/2019,9:18:43,8,42,0,N,1,1,58,1,3.5,3.5,N
38,4/14/2019,8:24:36,8,15,0,Y,1,1,51,2,6,3,N
39,4/14/2019,10:22:59,8,45,0,N,1,1,50,1,2.5,2.5,N
40,4/14/2019,8:36:08,8,45,0,N,1,1,58,2,7,3.5,N
40,4/14/2019,8:36:08,8,45,0,N,1,5,77,1,3,3,N
41,4/14/2019,8:19:23,8,15,0,N,1,1,38,1,3.75,3.75,N
41,4/14/2019,8:19:23,8,15,0,N,1,2,84,1,0.8,0.8,N
41,4/14/2019,8:19:23,8,15,0,N,1,5,69,1,3.25,3.25,N
42,4/14/2019,9:49:58,8,45,8428,N,1,1,39,1,4.25,4.25,N
42,4/14/2019,9:49:58,8,45,8428,N,1,2,63,1,0.8,0.8,N
43,4/14/2019,9:20:54,8,45,0,N,1,1,87,1,3,3,N
44,4/14/2019,8:22:38,8,42,0,N,1,1,28,1,2,2,N
45,4/14/2019,10:55:13,8,45,8033,N,1,1,25,2,4.4,2.2,N
46,4/14/2019,9:43:17,8,45,8167,N,1,1,53,2,6,3,N
46,4/14/2019,9:43:17,8,45,8167,N,1,5,71,1,3.75,3.75,N
47,4/14/2019,8:13:31,8,45,0,Y,1,1,27,2,7,3.5,N
47,4/14/2019,8:13:31,8,45,0,Y,1,5,70,1,3.25,3.25,N
48,4/14/2019,10:14:30,8,15,0,Y,1,1,43,1,3,3,N
48,4/14/2019,10:14:30,8,15,0,Y,1,5,74,1,3.5,3.5,N
49,4/14/2019,9:26:35,8,15,0,Y,1,1,23,1,2.5,2.5,N
50,4/14/2019,9:34:21,8,45,0,N,1,1,48,2,5,2.5,N
50,4/14/2019,9:34:21,8,45,0,N,1,5,69,1,3.25,3.25,N
51,4/14/2019,10:48:23,8,42,8109,Y,1,1,36,2,7.5,3.75,N
51,4/14/2019,10:48:23,8,42,8109,Y,1,5,77,1,3,3,N
52,4/14/2019,8:07:04,8,15,0,Y,1,1,30,2,6,3,N
52,4/14/2019,8:07:04,8,15,0,Y,1,5,79,1,3.75,3.75,N
53,4/14/2019,9:12:57,8,45,0,N,1,1,49,2,6,3,N
54,4/14/2019,10:57:50,8,15,8109,Y,1,1,51,2,6,3,N
55,4/14/2019,10:00:01,8,42,0,N,1,1,55,2,8,4,N
55,4/14/2019,10:00:01,8,42,0,N,1,5,70,1,3.25,3.25,N
56,4/14/2019,8:06:36,8,45,0,Y,1,1,50,1,2.5,2.5,N
56,4/14/2019,8:06:36,8,45,0,Y,1,5,77,1,3,3,N
57,4/14/2019,8:21:02,8,45,0,N,1,1,36,2,7.5,3.75,N
57,4/14/2019,8:21:02,8,45,0,N,1,5,74,1,3.5,3.5,N
58,4/14/2019,10:55:03,8,45,0,Y,1,1,30,1,3,3,N
58,4/14/2019,10:55:03,8,45,0,Y,1,5,76,1,3.5,3.5,N
59,4/14/2019,8:28:00,8,45,8165,N,1,1,35,1,3.1,3.1,N
60,4/14/2019,9:27:24,8,15,0,N,1,1,52,2,5,2.5,N
61,4/14/2019,10:33:40,8,45,0,N,1,1,39,2,8.5,4.25,N
61,4/14/2019,10:33:40,8,45,0,N,1,2,64,2,1.6,0.8,N
62,4/14/2019,9:58:04,8,15,0,Y,1,1,31,1,2.2,2.2,N
63,4/14/2019,8:22:09,8,42,0,N,1,1,49,2,6,3,N
64,4/14/2019,8:28:42,8,15,0,Y,1,1,36,1,3.75,3.75,N
64,4/14/2019,8:28:42,8,15,0,Y,1,5,78,1,4.5,4.5,N
65,4/14/2019,10:12:11,8,45,0,N,1,1,34,2,4.9,2.45,N
66,4/14/2019,8:08:39,8,45,0,Y,1,1,41,2,8.5,4.25,N
66,4/14/2019,8:08:39,8,45,0,Y,1,2,63,1,0.8,0.8,N
66,4/14/2019,8:08:39,8,45,0,Y,1,5,69,1,3.25,3.25,N
67,4/14/2019,8:46:45,8,45,8134,Y,1,1,50,2,5,2.5,N
67,4/14/2019,8:46:45,8,45,8134,Y,1,5,73,1,3.75,3.75,N
68,4/14/2019,8:23:44,8,42,0,N,1,1,53,2,6,3,N
69,4/14/2019,9:44:29,8,15,0,Y,1,1,45,1,3,3,N
70,4/14/2019,8:08:50,8,15,0,N,1,1,37,2,6,3,N
70,4/14/2019,8:08:50,8,15,0,N,1,2,65,2,1.6,0.8,N
71,4/14/2019,10:52:51,8,15,0,Y,1,1,41,1,4.25,4.25,N
71,4/14/2019,10:52:51,8,15,0,Y,1,2,64,1,0.8,0.8,N
72,4/14/2019,9:56:34,8,15,0,Y,1,1,41,1,4.25,4.25,N
72,4/14/2019,9:56:34,8,15,0,Y,1,2,65,1,0.8,0.8,N
72,4/14/2019,9:56:34,8,15,0,Y,7,1,12,1,8.95,8.95,N
73,4/14/2019,8:28:32,8,45,0,N,1,1,26,1,3,3,N
73,4/14/2019,8:28:32,8,45,0,N,1,5,69,1,3.25,3.25,N
74,4/14/2019,8:20:38,8,15,0,Y,1,1,23,2,5,2.5,N
75,4/14/2019,9:44:57,8,42,0,N,1,1,57,2,6.2,3.1,N
75,4/14/2019,9:44:57,8,42,0,N,7,1,12,1,8.95,8.95,N
76,4/14/2019,8:16:21,8,15,0,N,1,1,52,2,5,2.5,N
76,4/14/2019,8:16:21,8,15,0,N,1,5,69,1,3.25,3.25,N
77,4/14/2019,8:21:28,8,45,0,Y,1,1,60,1,3.75,3.75,N
78,4/14/2019,8:21:20,8,45,0,Y,1,1,53,2,6,3,N
79,4/14/2019,9:11:13,8,15,0,Y,1,1,56,2,5.1,2.55,N
79,4/14/2019,9:11:13,8,15,0,Y,1,5,75,1,3.5,3.5,N
80,4/14/2019,9:38:49,8,45,8196,N,1,1,50,2,5,2.5,N
80,4/14/2019,9:38:49,8,45,8196,N,1,5,73,1,3.75,3.75,N
81,4/14/2019,8:38:21,8,42,0,N,1,1,30,2,6,3,N
82,4/14/2019,9:16:07,8,42,0,Y,1,1,24,2,6,3,N
83,4/14/2019,10:21:12,8,15,0,Y,1,1,32,2,6,3,N
84,4/14/2019,10:50:57,8,15,0,N,1,1,53,2,6,3,N
85,4/14/2019,10:31:17,8,45,0,Y,1,1,22,1,2,2,N
85,4/14/2019,10:31:17,8,45,0,Y,1,5,69,1,3.25,3.25,N
86,4/14/2019,9:29:16,8,45,8350,Y,1,1,37,2,6,3,N
86,4/14/2019,9:29:16,8,45,8350,Y,1,2,63,1,0.8,0.8,N
87,4/14/2019,8:39:36,8,15,0,N,1,1,30,1,3,3,N
88,4/14/2019,9:38:11,8,45,0,Y,1,1,22,2,4,2,N
88,4/14/2019,9:38:11,8,45,0,Y,1,5,75,1,3.5,3.5,N
89,4/14/2019,9:02:58,8,42,0,Y,1,1,54,1,2.5,2.5,N
89,4/14/2019,9:02:58,8,42,0,Y,7,1,5,1,15,15,N
90,4/14/2019,10:54:32,8,45,0,Y,1,1,53,2,6,3,N
90,4/14/2019,10:54:32,8,45,0,Y,1,5,79,1,3.75,3.75,N
91,4/14/2019,8:49:17,8,42,0,Y,1,1,22,1,2,2,N
92,4/14/2019,10:35:25,8,42,0,Y,1,1,87,2,6,3,N
93,4/14/2019,9:44:31,8,45,0,Y,1,1,42,1,2.5,2.5,N
94,4/14/2019,10:52:52,8,15,0,N,1,1,38,2,7.5,3.75,N
94,4/14/2019,10:52:52,8,15,0,N,1,2,64,2,1.6,0.8,N
95,4/14/2019,8:34:13,8,42,0,Y,1,1,36,1,3.75,3.75,N
95,4/14/2019,8:34:13,8,42,0,Y,1,5,76,1,3.5,3.5,N
96,4/14/2019,9:56:17,8,45,0,N,1,1,44,2,5,2.5,N
96,4/14/2019,9:56:17,8,45,0,N,1,5,69,1,3.25,3.25,N
97,4/14/2019,8:22:22,8,15,0,N,1,1,38,2,7.5,3.75,N
97,4/14/2019,8:22:22,8,15,0,N,1,2,84,1,0.8,0.8,N
98,4/14/2019,9:56:04,8,45,0,Y,1,1,31,2,4.4,2.2,N
99,4/14/2019,10:36:10,8,45,0,Y,1,1,44,1,2.5,2.5,N
100,4/14/2019,10:28:12,8,45,0,Y,1,1,35,2,6.2,3.1,N
101,4/14/2019,10:42:30,8,45,8107,Y,1,1,46,1,2.5,2.5,N
101,4/14/2019,10:42:30,8,45,8107,Y,1,5,79,1,3.75,3.75,N
102,4/14/2019,9:52:39,8,45,8428,Y,1,1,23,2,5,2.5,N
102,4/14/2019,9:52:39,8,45,8428,Y,1,5,71,1,3.75,3.75,N
103,4/14/2019,8:21:48,8,15,8037,Y,1,1,31,2,4.4,2.2,N
103,4/14/2019,8:21:48,8,15,8037,Y,1,5,72,1,3.25,3.25,N
104,4/14/2019,9:43:36,8,45,8378,Y,1,1,45,1,3,3,N
104,4/14/2019,9:43:36,8,45,8378,Y,1,5,78,1,4.5,4.5,N
105,4/14/2019,8:32:46,8,45,0,N,1,1,35,2,6.2,3.1,N
106,4/14/2019,10:53:53,8,15,0,N,1,1,47,2,6,3,N
107,4/14/2019,9:46:11,8,42,0,N,1,1,34,1,2.45,2.45,N
108,4/14/2019,8:06:41,8,45,0,Y,1,1,32,2,6,3,N
108,4/14/2019,8:06:41,8,45,0,Y,1,5,78,1,4.5,4.5,N
109,4/14/2019,8:23:34,8,42,0,N,1,1,30,1,3,3,N
110,4/14/2019,8:35:46,8,45,0,N,1,1,55,1,4,4,N
111,4/14/2019,9:23:12,8,15,8269,Y,1,1,57,1,3.1,3.1,N
112,4/14/2019,8:33:50,8,42,0,Y,1,1,34,2,4.9,2.45,N
113,4/14/2019,8:46:23,8,42,8476,N,1,1,26,1,3,3,N
114,4/14/2019,8:59:35,8,42,0,N,1,1,59,1,4.5,4.5,N
114,4/14/2019,8:59:35,8,42,0,N,1,5,74,1,3.5,3.5,N
115,4/14/2019,8:06:49,8,42,0,N,1,1,49,1,3,3,N
116,4/14/2019,8:37:03,8,42,0,N,1,1,49,2,6,3,N
116,4/14/2019,8:37:03,8,42,0,N,7,1,9,1,22.5,22.5,N
117,4/14/2019,9:39:50,8,45,0,N,1,1,55,1,4,4,N
117,4/14/2019,9:39:50,8,45,0,N,1,5,69,1,3.25,3.25,N
118,4/14/2019,10:17:54,8,15,0,N,1,1,45,1,3,3,N
118,4/14/2019,10:17:54,8,15,0,N,1,5,79,1,3.75,3.75,N
119,4/14/2019,10:06:39,8,15,0,N,1,1,50,1,2.5,2.5,N
119,4/14/2019,10:06:39,8,15,0,N,1,5,77,1,3,3,N
120,4/14/2019,9:38:34,8,15,0,N,1,1,44,1,2.5,2.5,N
121,4/14/2019,10:12:01,8,42,0,N,1,1,58,2,7,3.5,N
121,4/14/2019,10:12:01,8,42,0,N,1,5,73,1,3.75,3.75,N
121,4/14/2019,10:12:01,8,42,0,N,7,1,4,1,20.45,20.45,N
122,4/14/2019,10:49:26,8,45,8449,N,1,1,22,2,4,2,N
122,4/14/2019,10:49:26,8,45,8449,N,1,5,73,1,3.75,3.75,N
123,4/14/2019,9:49:22,8,15,8251,N,1,1,23,2,5,2.5,N
123,4/14/2019,9:49:22,8,15,8251,N,1,5,70,1,3.25,3.25,N
124,4/14/2019,9:16:24,8,42,8385,N,1,1,37,2,6,3,N
124,4/14/2019,9:16:24,8,42,8385,N,1,2,84,2,1.6,0.8,N
125,4/14/2019,8:11:20,8,45,0,Y,1,1,31,1,2.2,2.2,N
126,4/14/2019,8:17:38,8,42,8158,Y,1,1,41,1,4.25,4.25,N
126,4/14/2019,8:17:38,8,42,8158,Y,1,2,65,1,0.8,0.8,N
127,4/14/2019,10:46:28,8,15,0,N,1,1,51,1,3,3,N
127,4/14/2019,10:46:28,8,15,0,N,1,5,75,1,3.5,3.5,N
128,4/14/2019,9:29:00,8,15,8098,Y,1,1,46,1,2.5,2.5,N
129,4/14/2019,8:58:23,8,45,0,N,1,1,36,2,7.5,3.75,N
130,4/14/2019,9:23:23,8,42,0,N,1,1,38,2,7.5,3.75,N
130,4/14/2019,9:23:23,8,42,0,N,1,2,84,2,1.6,0.8,N
130,4/14/2019,9:23:23,8,42,0,N,1,5,69,1,3.25,3.25,N
131,4/14/2019,10:10:42,8,45,0,Y,1,1,31,2,4.4,2.2,N
132,4/14/2019,9:33:26,8,15,0,Y,1,1,36,2,7.5,3.75,N
133,4/14/2019,9:41:44,8,15,8118,N,1,1,27,1,3.5,3.5,N
133,4/14/2019,9:41:44,8,15,8118,N,1,5,70,1,3.25,3.25,N
134,4/14/2019,9:33:31,8,42,8092,Y,1,1,41,1,4.25,4.25,N
134,4/14/2019,9:33:31,8,42,8092,Y,1,2,64,1,0.8,0.8,N
135,4/14/2019,8:47:56,8,42,0,N,1,1,39,2,8.5,4.25,N
135,4/14/2019,8:47:56,8,42,0,N,1,2,84,1,0.8,0.8,N
135,4/14/2019,8:47:56,8,42,0,N,7,1,6,1,21,21,N
136,4/14/2019,8:04:12,8,42,0,N,1,1,25,1,2.2,2.2,N
137,4/14/2019,10:13:16,8,15,0,N,1,1,37,1,3,3,N
137,4/14/2019,10:13:16,8,15,0,N,1,2,63,1,0.8,0.8,N
137,4/14/2019,10:13:16,8,15,0,N,1,5,77,1,3,3,N
137,4/14/2019,10:13:16,8,15,0,N,7,1,17,1,9.5,9.5,N
138,4/14/2019,9:42:55,8,42,8161,Y,1,1,42,1,2.5,2.5,N
138,4/14/2019,9:42:55,8,42,8161,Y,1,5,78,1,4.5,4.5,N
139,4/14/2019,8:48:32,8,15,8279,Y,1,1,60,2,7.5,3.75,N
139,4/14/2019,8:48:32,8,15,8279,Y,1,5,73,1,3.75,3.75,N
140,4/14/2019,9:23:27,8,45,0,N,1,1,32,2,6,3,N
140,4/14/2019,9:23:27,8,45,0,N,1,5,78,1,4.5,4.5,N
141,4/14/2019,8:32:11,8,42,0,Y,1,1,48,1,2.5,2.5,N
142,4/14/2019,9:20:33,8,45,0,N,1,1,60,2,7.5,3.75,N
143,4/14/2019,8:35:47,8,15,0,Y,1,1,22,1,2,2,N
144,4/14/2019,9:45:47,8,15,0,N,1,1,38,2,7.5,3.75,N
144,4/14/2019,9:45:47,8,15,0,N,1,2,64,1,0.8,0.8,N
145,4/14/2019,10:33:27,8,45,0,Y,1,1,36,1,3.75,3.75,N
145,4/14/2019,10:33:27,8,45,0,Y,1,5,69,1,3.25,3.25,N
146,4/14/2019,9:19:12,8,45,0,Y,1,1,36,1,3.75,3.75,N
146,4/14/2019,9:19:12,8,45,0,Y,1,5,74,1,3.5,3.5,N
147,4/14/2019,8:45:29,8,45,0,Y,1,1,35,1,3.1,3.1,N
148,4/14/2019,8:20:54,8,42,0,N,1,1,61,2,9.5,4.75,N
149,4/14/2019,8:31:23,8,42,0,N,1,1,58,2,7,3.5,N
150,4/14/2019,9:34:49,8,15,0,N,1,1,29,2,5,2.5,N
151,4/14/2019,10:51:10,8,15,0,Y,1,1,53,2,6,3,N
152,4/14/2019,9:25:25,8,15,0,N,1,1,29,1,2.5,2.5,N
153,4/14/2019,10:33:34,8,45,0,Y,1,1,52,1,2.5,2.5,N
154,4/14/2019,8:32:15,8,15,8132,N,1,1,41,2,8.5,4.25,N
154,4/14/2019,8:32:15,8,15,8132,N,1,2,65,2,1.6,0.8,N
155,4/14/2019,10:03:18,8,42,0,N,1,1,22,1,2,2,N
156,4/14/2019,8:30:43,8,45,8048,Y,1,1,22,2,4,2,N
156,4/14/2019,8:30:43,8,45,8048,Y,1,5,76,1,3.5,3.5,N
157,4/14/2019,10:41:51,8,42,0,N,1,1,48,1,2.5,2.5,N
158,4/14/2019,8:53:00,8,45,0,Y,1,1,30,2,6,3,N
158,4/14/2019,8:53:00,8,45,0,Y,1,5,75,1,3.5,3.5,N
159,4/14/2019,8:15:20,8,45,0,N,1,1,36,1,3.75,3.75,N
160,4/14/2019,10:03:21,8,42,0,Y,1,1,52,2,5,2.5,N
161,4/14/2019,8:27:30,8,42,8148,Y,1,1,50,1,2.5,2.5,N
161,4/14/2019,8:27:30,8,42,8148,Y,1,5,69,1,3.25,3.25,N
161,4/14/2019,8:27:30,8,42,8148,Y,7,1,13,1,8.95,8.95,N
162,4/14/2019,10:26:04,8,42,0,Y,1,1,33,1,3.5,3.5,N
163,4/14/2019,10:45:06,8,42,0,N,1,1,54,1,2.5,2.5,N
163,4/14/2019,10:45:06,8,42,0,N,1,5,70,1,3.25,3.25,N
164,4/14/2019,9:18:54,8,42,0,Y,1,1,31,2,4.4,2.2,N
164,4/14/2019,9:18:54,8,42,0,Y,7,1,13,1,8.95,8.95,N
165,4/14/2019,9:47:24,8,45,8222,Y,1,1,34,1,2.45,2.45,N
166,4/14/2019,9:35:46,8,42,0,N,1,1,43,2,6,3,N
167,4/14/2019,8:01:34,8,45,0,N,1,1,53,1,3,3,N
168,4/14/2019,9:05:35,8,45,0,Y,1,1,42,1,2.5,2.5,N
169,4/14/2019,9:15:56,8,15,0,Y,1,1,25,1,2.2,2.2,N
169,4/14/2019,9:15:56,8,15,0,Y,1,5,70,1,3.25,3.25,N
170,4/14/2019,9:29:26,8,15,0,Y,1,1,41,2,8.5,4.25,N
170,4/14/2019,9:29:26,8,15,0,Y,1,2,64,2,1.6,0.8,N
171,4/14/2019,8:49:38,8,15,8176,N,1,1,25,2,4.4,2.2,N
172,4/14/2019,9:15:43,8,45,0,N,1,1,40,1,3.75,3.75,N
172,4/14/2019,9:15:43,8,45,0,N,1,2,64,2,1.6,0.8,N
172,4/14/2019,9:15:43,8,45,0,N,7,1,16,1,8.95,8.95,N
173,4/14/2019,10:19:54,8,42,8223,N,1,1,22,2,4,2,N
173,4/14/2019,10:19:54,8,42,8223,N,7,1,2,1,18,18,N
174,4/14/2019,8:13:22,8,15,8189,N,1,1,52,2,5,2.5,N
174,4/14/2019,8:13:22,8,15,8189,N,7,1,11,1,8.95,8.95,N
175,4/14/2019,9:30:08,8,15,8003,Y,1,1,48,1,2.5,2.5,N
175,4/14/2019,9:30:08,8,15,8003,Y,7,1,8,1,45,45,N
176,4/14/2019,9:12:33,8,42,0,Y,1,1,24,1,3,3,N
177,4/14/2019,10:02:20,8,45,0,Y,1,1,42,2,5,2.5,N
177,4/14/2019,10:02:20,8,45,0,Y,1,5,69,1,3.25,3.25,N
178,4/14/2019,10:04:21,8,42,0,N,1,1,60,1,3.75,3.75,N
179,4/14/2019,10:33:31,8,15,0,N,1,1,43,2,6,3,N
180,4/14/2019,9:10:21,8,42,0,Y,1,1,51,2,6,3,N
180,4/14/2019,9:10:21,8,42,0,Y,7,1,20,1,7.6,7.6,N
181,4/14/2019,8:22:31,8,42,0,N,1,1,44,1,2.5,2.5,N
181,4/14/2019,8:22:31,8,42,0,N,1,5,69,1,3.25,3.25,N
182,4/14/2019,8:28:59,8,45,0,Y,1,1,28,1,2,2,N
182,4/14/2019,8:28:59,8,45,0,Y,1,5,75,1,3.5,3.5,N
182,4/14/2019,8:28:59,8,45,0,Y,7,1,2,1,18,18,N
183,4/14/2019,10:59:08,8,45,0,Y,1,1,35,2,6.2,3.1,N
184,4/14/2019,9:55:28,8,15,8128,Y,1,1,27,1,3.5,3.5,N
185,4/14/2019,9:52:38,8,15,8048,N,1,1,55,1,4,4,N
186,4/14/2019,8:53:22,8,15,8106,N,1,5,70,1,3.25,3.25,N
187,4/14/2019,9:22:34,8,45,0,N,1,1,60,1,3.75,3.75,N
188,4/14/2019,8:02:22,8,45,0,N,1,1,41,2,8.5,4.25,N
188,4/14/2019,8:02:22,8,45,0,N,1,2,65,1,0.8,0.8,N
189,4/14/2019,10:33:09,8,15,0,N,1,1,87,2,6,3,N
189,4/14/2019,10:33:09,8,15,0,N,7,1,18,1,10.95,10.95,N
190,4/14/2019,8:20:22,8,42,0,N,1,1,59,2,9,4.5,N
190,4/14/2019,8:20:22,8,42,0,N,1,5,73,1,3.75,3.75,N
191,4/14/2019,9:36:18,8,45,0,Y,1,1,56,1,2.55,2.55,N
191,4/14/2019,9:36:18,8,45,0,Y,1,5,79,1,3.75,3.75,N
192,4/14/2019,9:21:49,8,15,0,Y,1,1,46,2,5,2.5,N
193,4/14/2019,10:52:42,8,42,0,Y,1,1,35,1,3.1,3.1,N
194,4/14/2019,10:15:36,8,15,8036,N,1,1,28,1,2,2,N
194,4/14/2019,10:15:36,8,15,8036,N,1,5,79,1,3.75,3.75,N
195,4/14/2019,10:28:16,8,45,0,Y,1,1,34,2,4.9,2.45,N
195,4/14/2019,10:28:16,8,45,0,Y,1,5,70,1,3.25,3.25,N
196,4/14/2019,9:33:26,8,45,0,Y,1,1,42,1,2.5,2.5,N
196,4/14/2019,9:33:26,8,45,0,Y,1,5,72,1,3.25,3.25,N
197,4/14/2019,9:16:26,8,42,0,Y,1,1,34,2,4.9,2.45,N
197,4/14/2019,9:16:26,8,42,0,Y,1,5,76,1,3.5,3.5,N
198,4/14/2019,9:59:19,8,45,8500,N,1,1,22,1,2,2,N
199,4/14/2019,8:47:49,8,45,0,Y,1,1,38,2,7.5,3.75,N
199,4/14/2019,8:47:49,8,45,0,Y,1,2,84,1,0.8,0.8,N
200,4/14/2019,8:07:28,8,15,8336,Y,1,1,48,1,2.5,2.5,N
200,4/14/2019,8:07:28,8,15,8336,Y,1,5,77,1,3,3,N
201,4/14/2019,8:08:17,8,42,0,Y,1,1,26,1,3,3,N
201,4/14/2019,8:08:17,8,42,0,Y,1,5,70,1,3.25,3.25,N
202,4/14/2019,8:48:42,8,42,0,N,1,1,71,1,3.75,3.75,N
202,4/14/2019,8:48:42,8,42,0,N,1,5,71,1,3.75,3.75,N
203,4/14/2019,10:58:55,8,15,0,N,1,1,71,1,3.75,3.75,N
205,4/14/2019,10:11:55,8,45,0,N,1,1,71,1,3.75,3.75,N
205,4/14/2019,10:11:55,8,45,0,N,1,2,71,1,3.75,3.75,N
205,4/14/2019,10:11:55,8,45,0,N,7,1,71,1,3.75,3.75,N
206,4/14/2019,10:38:47,8,45,0,N,1,1,71,1,3.75,3.75,N
208,4/14/2019,10:07:10,8,15,0,N,1,1,71,1,3.75,3.75,N
209,4/14/2019,8:22:35,8,45,0,Y,1,1,71,1,3.75,3.75,N
209,4/14/2019,8:22:35,8,45,0,Y,1,2,71,1,3.75,3.75,N
210,4/14/2019,8:15:41,8,42,8401,Y,1,1,34,2,4.9,2.45,N
211,4/14/2019,9:12:37,8,42,0,Y,1,1,32,1,3,3,N
211,4/14/2019,9:12:37,8,42,0,Y,1,5,71,1,3.75,3.75,N
212,4/14/2019,9:16:00,8,45,0,N,1,1,61,1,4.75,4.75,N
213,4/14/2019,10:26:58,8,42,8368,Y,1,1,37,2,6,3,N
213,4/14/2019,10:26:58,8,42,8368,Y,1,2,63,2,1.6,0.8,N
213,4/14/2019,10:26:58,8,42,8368,Y,1,5,70,1,3.25,3.25,N
214,4/14/2019,8:45:44,8,42,0,N,1,1,23,2,5,2.5,N
215,4/14/2019,9:57:51,8,42,0,Y,1,1,33,2,7,3.5,N
216,4/14/2019,8:09:05,8,15,0,Y,1,1,51,1,3,3,N
217,4/14/2019,8:39:56,8,45,0,N,1,1,60,1,3.75,3.75,N
218,4/14/2019,8:09:34,8,15,0,Y,1,1,26,1,3,3,N
219,4/14/2019,10:15:05,8,15,8314,Y,1,1,33,2,7,3.5,N
220,4/14/2019,9:51:03,8,42,0,N,1,1,37,2,6,3,N
220,4/14/2019,9:51:03,8,42,0,N,1,2,65,1,0.8,0.8,N
221,4/14/2019,9:30:34,8,45,8392,N,1,1,49,1,3,3,N
221,4/14/2019,9:30:34,8,45,8392,N,7,1,11,1,8.95,8.95,N
222,4/14/2019,9:12:37,8,42,0,N,1,1,29,2,5,2.5,N
223,4/14/2019,9:42:44,8,15,0,N,1,1,44,1,2.5,2.5,N
224,4/14/2019,10:27:50,8,45,0,Y,1,1,23,1,2.5,2.5,N
224,4/14/2019,10:27:50,8,45,0,Y,1,5,78,1,4.5,4.5,N
225,4/14/2019,10:02:07,8,42,0,N,1,1,50,1,2.5,2.5,N
225,4/14/2019,10:02:07,8,42,0,N,7,1,1,1,18,18,N
226,4/14/2019,9:30:11,8,42,8040,N,1,1,35,1,3.1,3.1,N
227,4/14/2019,10:55:49,8,15,8243,Y,1,1,42,1,2.5,2.5,N
228,4/14/2019,9:21:35,8,45,0,N,1,1,60,1,3.75,3.75,N
229,4/14/2019,8:48:14,8,42,0,N,1,1,28,1,2,2,N
230,4/14/2019,9:14:38,8,15,0,Y,1,1,54,1,2.5,2.5,N
